ORIG_FID;year;builtup_area;builtup_px;cloud_area;cloud_px;crops_area;crops_px;forest_area;forest_px;grass_area;grass_px;noveg_area;noveg_px;water_area;water_px
18846;2010;0.000000290509326;4.000000000000000;0.003809085653680;52447.000000000000000;0.000000290509326;4.000000000000000;0.000001743055955;24.000000000000000;0.000000072627331;1.000000000000000;0.000001089409972;15.000000000000000;0.000027598385959;380.000000000000000
18847;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18848;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18849;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18850;2010;0.000004430267220;61.000000000000000;0.003739726552130;51492.000000000000000;0.000004575521883;63.000000000000000;0.000041034442281;565.000000000000000;0.000010748845058;148.000000000000000;0.000006972223821;96.000000000000000;0.000049023448743;675.000000000000000
18851;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18852;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18853;2010;0;0;0.003857237574450;53110.000000000000000;0;0;0;0;0;0;0;0;0;0
18854;2010;0;0;0.003873651351360;53336.000000000000000;0;0;0;0;0;0;0;0;0;0
18860;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18861;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18863;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18864;2010;0;0;0.003824410020620;52658.000000000000000;0;0;0;0;0;0;0;0;0;0
18865;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18866;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18867;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18868;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18869;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18870;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18872;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18873;2010;0;0;0.003840823797540;52884.000000000000000;0;0;0;0;0;0;0;0;0;0
18877;2010;0.001518637501070;20910.000000000000000;0;0;0.000656768958496;9043.000000000000000;0.000790112739078;10879.000000000000000;0.000595616745397;8201.000000000000000;0.000330163848869;4546.000000000000000;0.000014234956968;196.000000000000000
18878;2010;0.001526699134860;21021.000000000000000;0;0;0.000737893687750;10160.000000000000000;0.000347521781091;4785.000000000000000;0.000866298809791;11928.000000000000000;0.000403517453655;5556.000000000000000;0.000007262733147;100.000000000000000
18879;2010;0.001475424238840;20315.000000000000000;0;0;0.000718574817578;9894.000000000000000;0.000302347580916;4163.000000000000000;0.000942121743848;12972.000000000000000;0.000443825622622;6111.000000000000000;0.000006899596490;95.000000000000000
18880;2010;0.001501061686850;20668.000000000000000;0;0;0.000740290389688;10193.000000000000000;0.000304163264202;4188.000000000000000;0.000912707674602;12567.000000000000000;0.000425450907760;5858.000000000000000;0.000005519677192;76.000000000000000
18881;2010;0.001836091566930;25281.000000000000000;0;0;0.000618421727479;8515.000000000000000;0.000619874274109;8535.000000000000000;0.000470552480603;6479.000000000000000;0.000348175427074;4794.000000000000000;0.000012419273682;171.000000000000000
18882;2010;0.001283833338420;17677.000000000000000;0;0;0.000748642532808;10308.000000000000000;0.000950909650956;13093.000000000000000;0.000658802523777;9071.000000000000000;0.000228630839472;3148.000000000000000;0.000018374714862;253.000000000000000
18883;2010;0.001523430904950;20976.000000000000000;0;0;0.000648997834029;8936.000000000000000;0.000539330563507;7426.000000000000000;0.000761207061152;10481.000000000000000;0.000421674286523;5806.000000000000000;0.000010894099721;150.000000000000000
18884;2010;0.000419931230568;5782.000000000000000;0;0;0.000604477279837;8323.000000000000000;0.000964926725930;13286.000000000000000;0.001367354769610;18827.000000000000000;0.000527129171820;7258.000000000000000;0.000021715572110;299.000000000000000
18885;2010;0.001324432016710;18236.000000000000000;0;0;0.000699110692744;9626.000000000000000;0.000291235599200;4010.000000000000000;0.001105170103000;15217.000000000000000;0.000478541487065;6589.000000000000000;0.000007044851153;97.000000000000000
18886;2010;0.001752352253740;24128.000000000000000;0;0;0.000626047597284;8620.000000000000000;0.000656260567176;9036.000000000000000;0.000513693115498;7073.000000000000000;0.000345125079152;4752.000000000000000;0.000013000292333;179.000000000000000
18887;2010;0.001079677909650;14866.000000000000000;0;0;0.000700200102716;9641.000000000000000;0.000399014559104;5494.000000000000000;0.001246793399370;17167.000000000000000;0.000470552480603;6479.000000000000000;0.000009296298428;128.000000000000000
18888;2010;0.001471792872270;20265.000000000000000;0;0;0.000692065841591;9529.000000000000000;0.000692501605580;9535.000000000000000;0.000688579729681;9481.000000000000000;0.000332052159487;4572.000000000000000;0.000012201391687;168.000000000000000
18889;2010;0.001486463593230;20467.000000000000000;0;0;0.000696350854148;9588.000000000000000;0.000659819306418;9085.000000000000000;0.000707825972521;9746.000000000000000;0.000342946259208;4722.000000000000000;0.000012128764356;167.000000000000000
18890;2010;0.001623293485720;22351.000000000000000;0;0;0.000603460497196;8309.000000000000000;0.000969792757138;13353.000000000000000;0.000414919944696;5713.000000000000000;0.000260586865320;3588.000000000000000;0.000017140050227;236.000000000000000
18891;2010;0.000299297232994;4121.000000000000000;0;0;0.000423925733799;5837.000000000000000;0.002035453591820;28026.000000000000000;0.000739636743705;10184.000000000000000;0.000341130575921;4697.000000000000000;0.000049749722058;685.000000000000000
18892;2010;0.001773632061860;24421.000000000000000;0;0;0.000629097945206;8662.000000000000000;0.000426976081721;5879.000000000000000;0.000645221212792;8884.000000000000000;0.000406567801577;5598.000000000000000;0.000007698497136;106.000000000000000
18893;2010;0.001535051277980;21136.000000000000000;0;0;0.000611522130990;8420.000000000000000;0.000602080577898;8290.000000000000000;0.000696641363474;9592.000000000000000;0.000430316938968;5925.000000000000000;0.000013581310985;187.000000000000000
18894;2010;0.001501715332840;20677.000000000000000;0;0;0.000720608382860;9922.000000000000000;0.000311861761338;4294.000000000000000;0.000926942631570;12763.000000000000000;0.000437507044784;6024.000000000000000;0.000006899596490;95.000000000000000
18895;2010;0.001432065721950;19718.000000000000000;0;0;0.000739055725053;10176.000000000000000;0.000275184958945;3789.000000000000000;0.000994703931833;13696.000000000000000;0.000458859480237;6318.000000000000000;0.000005664931855;78.000000000000000
18896;2010;0.000631785156470;8699.000000000000000;0;0;0.000614136714923;8456.000000000000000;0.001266039642210;17432.000000000000000;0.000941976489185;12970.000000000000000;0.000448255889842;6172.000000000000000;0.000020698789469;285.000000000000000
18897;2010;0.001862310033590;25642.000000000000000;0;0;0.000585666800986;8064.000000000000000;0.000482826499622;6648.000000000000000;0.000538168526203;7410.000000000000000;0.000411288578123;5663.000000000000000;0.000008933161771;123.000000000000000
18898;2010;0.001209099814340;16648.000000000000000;0;0;0.000706228171228;9724.000000000000000;0.000330381730864;4549.000000000000000;0.001168428508710;16088.000000000000000;0.000485005319566;6678.000000000000000;0.000006391205169;88.000000000000000
