GID_2;year;builtup_area;builtup_px;cloud_area;cloud_px;crops_area;crops_px;forest_area;forest_px;grass_area;grass_px;noveg_area;noveg_px;water_area;water_px
UGA.24.3_1;2009;0.003183619075050;43835.000000000000000;0;0;0.009818053177640;135184.000000000000000;0.051878719652700;714314.000000000000000;0.027416599748500;377497.000000000000000;0.001444993386960;19896.000000000000000;0.000969938011801;13355.000000000000000
UGA.25.1_1;2009;0.017760723402000;244546.000000000000000;0;0;0.042450747872400;584501.000000000000000;0.148802362831000;2048848.000000000000000;0.099676872686700;1372443.000000000000000;0.012436994750500;171244.000000000000000;0.007346690342330;101156.000000000000000
UGA.26.1_1;2009;0.007324684260890;100853.000000000000000;0.000578621949833;7967.000000000000000;0.011291952242500;155478.000000000000000;0.019372469142000;266738.000000000000000;0.015452045789200;212758.000000000000000;0.001486173083900;20463.000000000000000;0.002840091797190;39105.000000000000000
UGA.27.1_1;2009;0.049566338046000;682475.000000000000000;0.000454792349674;6262.000000000000000;0.114206406112000;1572499.000000000000000;0.031832559383900;438300.000000000000000;0.113478462368000;1562476.000000000000000;0.008250174345830;113596.000000000000000;0.004538191434320;62486.000000000000000
UGA.27.2_1;2009;0.073105001430500;1006577.000000000000000;0.002381087062290;32785.000000000000000;0.123520207727000;1700740.000000000000000;0.079291107015900;1091753.000000000000000;0.150764317563000;2075862.000000000000000;0.017788539670000;244929.000000000000000;0.008652166625520;119131.000000000000000
UGA.28.1_1;2009;0.106675532857000;1468807.000000000000000;0.008656887402070;119196.000000000000000;0.103225444102000;1421303.000000000000000;0.070457226807100;970120.000000000000000;0.154305553618000;2124621.000000000000000;0.141489952589000;1948164.000000000000000;0.003200759125280;44071.000000000000000
UGA.28.2_1;2009;0.054901687070500;755937.000000000000000;0;0;0.057058718815200;785637.000000000000000;0.028909672428900;398055.000000000000000;0.085386791573700;1175684.000000000000000;0.073408801558100;1010760.000000000000000;0.001554878539470;21409.000000000000000
UGA.28.3_1;2009;0.034970931631500;481512.000000000000000;0;0;0.052015985309200;716204.000000000000000;0.034888426982900;480376.000000000000000;0.057140642445100;786765.000000000000000;0.009969699045750;137272.000000000000000;0.002428948473730;33444.000000000000000
UGA.29.1_1;2009;0.013556254555800;186655.000000000000000;0;0;0.013545287828800;186504.000000000000000;0.012234291868400;168453.000000000000000;0.029329240522800;403832.000000000000000;0.014976409395400;206209.000000000000000;0.001828393069790;25175.000000000000000
UGA.29.2_1;2009;0.012890261926200;177485.000000000000000;0;0;0.013668245900900;188197.000000000000000;0.009016973711510;124154.000000000000000;0.028393364729400;390946.000000000000000;0.014918888548900;205417.000000000000000;0.008449027979400;116334.000000000000000
UGA.29.3_1;2009;0.008662189197270;119269.000000000000000;0;0;0.009317941373120;128298.000000000000000;0.008326069907220;114641.000000000000000;0.016983756209900;233848.000000000000000;0.008794879331870;121096.000000000000000;0.006545392994200;90123.000000000000000
UGA.3.1_1;2009;0.000261095256640;3595.000000000000000;0;0;0.000117438394989;1617.000000000000000;0.000137774047801;1897.000000000000000;0.000178082216768;2452.000000000000000;0.000129421904682;1782.000000000000000;0.000005592304523;77.000000000000000
UGA.3.2_1;2009;0.002230022212830;30705.000000000000000;0.000236184081945;3252.000000000000000;0.003658601822870;50375.000000000000000;0.007017470648770;96623.000000000000000;0.013340841890700;183689.000000000000000;0.004853030916250;66821.000000000000000;0.000645075958129;8882.000000000000000
UGA.3.3_1;2009;0.004682792451280;64477.000000000000000;0.001092605574660;15044.000000000000000;0.009497694018520;130773.000000000000000;0.023225712213200;319793.000000000000000;0.018598842807200;256086.000000000000000;0.003478340786160;47893.000000000000000;0.001300900761320;17912.000000000000000
UGA.3.4_1;2009;0.019734661644100;271725.000000000000000;0;0;0.034473143901600;474658.000000000000000;0.035474239038600;488442.000000000000000;0.055299466965000;761414.000000000000000;0.016320232909600;224712.000000000000000;0.006247766189830;86025.000000000000000
UGA.3.5_1;2009;0.002231402132130;30724.000000000000000;0.000472586045885;6507.000000000000000;0.003631511828240;50002.000000000000000;0.006893495793940;94916.000000000000000;0.015420307645300;212321.000000000000000;0.006785063188060;93423.000000000000000;0.000644349684815;8872.000000000000000
UGA.3.6_1;2009;0.011538086268900;158867.000000000000000;0;0;0.016804947719900;231386.000000000000000;0.018094663872100;249144.000000000000000;0.034575766320900;476071.000000000000000;0.009376479002290;129104.000000000000000;0.001441071511060;19842.000000000000000
UGA.3.7_1;2009;0.004716564160420;64942.000000000000000;0.000550442545222;7579.000000000000000;0.009371104579760;129030.000000000000000;0.022245751629700;306300.000000000000000;0.021403565094000;294704.000000000000000;0.003601226231010;49585.000000000000000;0.001065951344010;14677.000000000000000
UGA.30.1_1;2009;0.006907512868920;95109.000000000000000;0;0;0.016410145546000;225950.000000000000000;0.056348641395400;775860.000000000000000;0.056588093707300;779157.000000000000000;0.004104461010780;56514.000000000000000;0.001580806496810;21766.000000000000000
UGA.30.2_1;2009;0.008818120077940;121416.000000000000000;0;0;0.020866631232400;287311.000000000000000;0.069670237043300;959284.000000000000000;0.085310460248300;1174633.000000000000000;0.004235553344080;58319.000000000000000;0.002051649486740;28249.000000000000000
UGA.31.1_1;2009;0.000208367813992;2869.000000000000000;0.006158361944790;84794.000000000000000;0.000216574702448;2982.000000000000000;0.000234295771327;3226.000000000000000;0.000162612595165;2239.000000000000000;0.000321956960413;4433.000000000000000;0.251890541276000;3468261.000000000000000
UGA.32.1_1;2009;0.004383567845620;60357.000000000000000;0.004551700117980;62672.000000000000000;0.001503821525450;20706.000000000000000;0.003506302308780;48278.000000000000000;0.001069800592570;14730.000000000000000;0.005010559598220;68990.000000000000000;2.287534852470000;31496887.000000000000000
UGA.33.1_1;2009;0.010953799387200;150822.000000000000000;0;0;0.012148373735200;167270.000000000000000;0.014519438225800;199917.000000000000000;0.029303457820100;403477.000000000000000;0.012269516124100;168938.000000000000000;0.008012973481240;110330.000000000000000
UGA.33.2_1;2009;0.014153251220500;194875.000000000000000;0;0;0.019072954027000;262614.000000000000000;0.014123691896600;194468.000000000000000;0.048370165896600;666005.000000000000000;0.008645267029040;119036.000000000000000;0.000795269279612;10950.000000000000000
UGA.33.3_1;2009;0.009502560049720;130840.000000000000000;0;0;0.013800936035500;190024.000000000000000;0.009104199136600;125355.000000000000000;0.037609409956500;517841.000000000000000;0.007981162710060;109892.000000000000000;0.064833765158600;892691.000000000000000
UGA.33.4_1;2009;0.000815968069082;11235.000000000000000;0;0;0.000531704693702;7321.000000000000000;0.000239089175204;3292.000000000000000;0.000973569378375;13405.000000000000000;0.000323845271031;4459.000000000000000;0.000012056137024;166.000000000000000
UGA.33.5_1;2009;0.018612424118200;256273.000000000000000;0;0;0.022787478895100;313759.000000000000000;0.020086468437700;276569.000000000000000;0.044700887856000;615483.000000000000000;0.016783232147700;231087.000000000000000;0.001230306995130;16940.000000000000000
UGA.33.6_1;2009;0.021658196518100;298210.000000000000000;0;0;0.032055597918900;441371.000000000000000;0.023816826064100;327932.000000000000000;0.038786117981000;534043.000000000000000;0.006581634032610;90622.000000000000000;0.003130237986420;43100.000000000000000
UGA.34.1_1;2009;0.007026694319860;96750.000000000000000;0;0;0.015630345888000;215213.000000000000000;0.027779881660500;382499.000000000000000;0.040897176624900;563110.000000000000000;0.003395836137610;46757.000000000000000;0.001825560603870;25136.000000000000000
UGA.34.2_1;2009;0.006934748118220;95484.000000000000000;0;0;0.013024259352800;179330.000000000000000;0.026953382628400;371119.000000000000000;0.032158583474900;442789.000000000000000;0.003056012853660;42078.000000000000000;0.001512682059890;20828.000000000000000
UGA.34.3_1;2009;0.022317216923900;307284.000000000000000;0;0;0.032817531253400;451862.000000000000000;0.121201507542000;1668814.000000000000000;0.080480887960100;1108135.000000000000000;0.019034679423400;262087.000000000000000;0.006716938751140;92485.000000000000000
UGA.35.1_1;2009;0.006195111374510;85300.000000000000000;0;0;0.005759274758350;79299.000000000000000;0.019325188749200;266087.000000000000000;0.011023521625400;151782.000000000000000;0.005575382355070;76767.000000000000000;0.000888668027885;12236.000000000000000
UGA.35.2_1;2009;0.019407911279800;267226.000000000000000;0;0;0.023301970911300;320843.000000000000000;0.061195571615800;842597.000000000000000;0.047149445709300;649197.000000000000000;0.019017612000500;261852.000000000000000;0.006635596139890;91365.000000000000000
UGA.35.3_1;2009;0.009167457542310;126226.000000000000000;0;0;0.009210816059200;126823.000000000000000;0.025241629052900;347550.000000000000000;0.014633172626900;201483.000000000000000;0.005269330780250;72553.000000000000000;0.001197334186640;16486.000000000000000
UGA.35.4_1;2009;0.001202563354500;16558.000000000000000;0;0;0.000727217470024;10013.000000000000000;0.001052079523700;14486.000000000000000;0.000548772116598;7556.000000000000000;0.000184473421937;2540.000000000000000;0.000046626746805;642.000000000000000
UGA.36.1_1;2009;0.010346707523400;142463.000000000000000;0;0;0.015970750190600;219900.000000000000000;0.027324726174200;376232.000000000000000;0.030004093686800;413124.000000000000000;0.006878897700320;94715.000000000000000;0.001820113554010;25061.000000000000000
UGA.36.2_1;2009;0.004592589305600;63235.000000000000000;0;0;0.014045472260600;193391.000000000000000;0.047048348463900;647805.000000000000000;0.023176253000500;319112.000000000000000;0.001684590953480;23195.000000000000000;0.001191669254780;16408.000000000000000
UGA.36.3_1;2009;0.009032515960440;124368.000000000000000;0;0;0.021375240434700;294314.000000000000000;0.080187110404300;1104090.000000000000000;0.044567689330100;613649.000000000000000;0.009678172937220;133258.000000000000000;0.004039314294450;55617.000000000000000
UGA.36.4_1;2009;0.025711818396800;354024.000000000000000;0;0;0.076677031474300;1055760.000000000000000;0.133347992967000;1836058.000000000000000;0.095895821182900;1320382.000000000000000;0.012118233392700;166855.000000000000000;0.009907312168010;136413.000000000000000
UGA.37.1_1;2009;0.012373736344800;170373.000000000000000;0;0;0.018158866433100;250028.000000000000000;0.019601172608800;269887.000000000000000;0.030447556172800;419230.000000000000000;0.007117115347540;97995.000000000000000;0.003635361076800;50055.000000000000000
UGA.38.1_1;2009;0.003905244240550;53771.000000000000000;0.000019391497503;267.000000000000000;0.008775342579700;120827.000000000000000;0.014949609910100;205840.000000000000000;0.017902419325700;246497.000000000000000;0.002742262781700;37758.000000000000000;0.000631930411133;8701.000000000000000
UGA.38.2_1;2009;0.004962698186780;68331.000000000000000;0;0;0.008711793664660;119952.000000000000000;0.006315164353440;86953.000000000000000;0.017201492949700;236846.000000000000000;0.002530917247120;34848.000000000000000;0.000463435002119;6381.000000000000000
UGA.38.3_1;2009;0.000821124609616;11306.000000000000000;0;0;0.003248983673380;44735.000000000000000;0.008714626130590;119991.000000000000000;0.005921742098860;81536.000000000000000;0.001190797726810;16396.000000000000000;0.000479630897037;6604.000000000000000
UGA.38.4_1;2009;0.000611449503658;8419.000000000000000;0;0;0.000381801881545;5257.000000000000000;0.000179825272723;2476.000000000000000;0.000625321323969;8610.000000000000000;0.000160288520557;2207.000000000000000;0.000011838255030;163.000000000000000
UGA.39.1_1;2009;0.011277862540200;155284.000000000000000;0.000137774047801;1897.000000000000000;0.012690609392000;174736.000000000000000;0.016244409975600;223668.000000000000000;0.047110953223600;648667.000000000000000;0.034279011044600;471985.000000000000000;0.003978597845340;54781.000000000000000
UGA.39.2_1;2009;0.007738732677610;106554.000000000000000;0;0;0.009491375440680;130686.000000000000000;0.014647407583800;201679.000000000000000;0.039803917404200;548057.000000000000000;0.005812728474320;80035.000000000000000;0.000890047947183;12255.000000000000000
UGA.39.3_1;2009;0.010221715886000;140742.000000000000000;0.000020698789469;285.000000000000000;0.013941252039900;191956.000000000000000;0.017325322549800;238551.000000000000000;0.035074570833500;482939.000000000000000;0.014182229525800;195274.000000000000000;0.001295598966120;17839.000000000000000
UGA.39.4_1;2009;0.008339433336210;114825.000000000000000;0;0;0.011040008029600;152009.000000000000000;0.004271721755160;58817.000000000000000;0.046634663183800;642109.000000000000000;0.013530181343800;186296.000000000000000;0.000368874216543;5079.000000000000000
UGA.39.5_1;2009;0.009246040314970;127308.000000000000000;0;0;0.015034075496600;207003.000000000000000;0.020122491594100;277065.000000000000000;0.073893007977000;1017427.000000000000000;0.006866115289980;94539.000000000000000;0.001328717029270;18295.000000000000000
UGA.39.6_1;2009;0.001104225947690;15204.000000000000000;0;0;0.000817565870374;11257.000000000000000;0.000179607390729;2473.000000000000000;0.001274173903340;17544.000000000000000;0.000326387227633;4494.000000000000000;0.000018156832868;250.000000000000000
UGA.39.7_1;2009;0.021875206984500;301198.000000000000000;0;0;0.034410393887200;473794.000000000000000;0.027365397479800;376792.000000000000000;0.131276007827000;1807529.000000000000000;0.026843715357800;369609.000000000000000;0.005887607253060;81066.000000000000000
UGA.39.8_1;2009;0.006043538133730;83213.000000000000000;0;0;0.008208704139560;113025.000000000000000;0.008647373221650;119065.000000000000000;0.025257824947800;347773.000000000000000;0.007799231244720;107387.000000000000000;0.000634036603746;8730.000000000000000
UGA.4.1_1;2009;0.019403916776600;267171.000000000000000;0;0;0.023873402755300;328711.000000000000000;0.019535372246500;268981.000000000000000;0.048724442019600;670883.000000000000000;0.013934497698100;191863.000000000000000;0.005609154064200;77232.000000000000000
UGA.40.1_1;2009;0.094330266425700;1298826.000000000000000;0;0;0.076141695414000;1048389.000000000000000;0.067853319091800;934267.000000000000000;0.093342534717700;1285226.000000000000000;0.069064597726100;950945.000000000000000;0.004096036240330;56398.000000000000000
UGA.40.2_1;2009;0.091837841664300;1264508.000000000000000;0.000836957367877;11524.000000000000000;0.042969379646400;591642.000000000000000;0.025607307666900;352585.000000000000000;0.055689911499000;766790.000000000000000;0.069018188861300;950306.000000000000000;0.001376070049390;18947.000000000000000
UGA.40.3_1;2009;0.000253687268830;3493.000000000000000;0;0;0.000045682591496;629.000000000000000;0.000011983509693;165.000000000000000;0.000031956025847;440.000000000000000;0.000045174200175;622.000000000000000;0.000000217881994;3.000000000000000
UGA.41.1_1;2009;0.009996861667720;137646.000000000000000;0;0;0.014521253909100;199942.000000000000000;0.012529231461500;172514.000000000000000;0.023272266332700;320434.000000000000000;0.004081801283360;56202.000000000000000;0.004993492175320;68755.000000000000000
UGA.41.2_1;2009;0.014044382850600;193376.000000000000000;0.002787800118530;38385.000000000000000;0.017587797725800;242165.000000000000000;0.011577087145900;159404.000000000000000;0.027584296256800;379806.000000000000000;0.005506531644830;75819.000000000000000;0.002653512182640;36536.000000000000000
UGA.42.1_1;2009;0.003244916542810;44679.000000000000000;0;0;0.004517420017520;62200.000000000000000;0.012118233392700;166855.000000000000000;0.010282795471700;141583.000000000000000;0.002123477917560;29238.000000000000000;0.000666646275576;9179.000000000000000
UGA.42.2_1;2009;0.011376998847700;156649.000000000000000;0;0;0.016735298109000;230427.000000000000000;0.041995955522700;578239.000000000000000;0.044259967326700;609412.000000000000000;0.017693107356400;243615.000000000000000;0.004381461653010;60328.000000000000000
UGA.42.3_1;2009;0.009688921782280;133406.000000000000000;0;0;0.015272220516500;210282.000000000000000;0.032563117711200;448359.000000000000000;0.032467612770300;447044.000000000000000;0.006416334226180;88346.000000000000000;0.002291029171270;31545.000000000000000
